bug	drug_group	hrr	f_ns
C. freundii	quinolone	318	0.11702830188679245
C. freundii	quinolone	327	0.03423529411764708
C. freundii	quinolone	328	0.15306429070580013
C. freundii	quinolone	329	0.1267741935483871
C. freundii	quinolone	330	0.09420118343195266
C. freundii	quinolone	340	0.2011428571428571
C. freundii	quinolone	342	0.07595890410958907
C. freundii	quinolone	344	0.09541595925297115
C. freundii	quinolone	356	0.17447619047619048
C. freundii	quinolone	371	0.040000000000000036
C. freundii	quinolone	377	0.12298507462686567
C. freundii	quinolone	380	0.08901785714285713
C. freundii	quinolone	385	0.07500000000000001
C. freundii	quinolone	397	0.08654135338345866
C. freundii	quinolone	412	0.14392712550607287
C. freundii	quinolone	416	0.08999999999999997
C. freundii	quinolone	422	0.11
C. freundii	quinolone	423	0.05309137489325364
C. freundii	quinolone	424	0.05298429319371732
C. freundii	quinolone	427	0.05366666666666668
C. freundii	quinolone	431	0.052142857142857185
C. freundii	quinolone	439	0.1318425460636516
C. freundii	quinolone	440	0.06173723536737236
C. freundii	quinolone	441	0.08531358885017418
C. freundii	quinolone	447	0.032241379310344855
C. freundii	quinolone	450	0.03354651162790698
C. freundii	quinolone	451	0.04768348623853212
C. freundii	tmpsmx	15	0
C. freundii	tmpsmx	22	0.30000000000000004
C. freundii	tmpsmx	56	0.18909090909090912
C. freundii	tmpsmx	65	0.18441860465116278
C. freundii	tmpsmx	73	0.17000000000000004
C. freundii	tmpsmx	81	0.24223529411764705
C. freundii	tmpsmx	85	0.23871080139372824
C. freundii	tmpsmx	102	0.15373493975903613
C. freundii	tmpsmx	103	0.2217543859649123
C. freundii	tmpsmx	104	0.15000000000000002
C. freundii	tmpsmx	105	0.14
C. freundii	tmpsmx	107	0.1933766233766234
C. freundii	tmpsmx	110	0.1933333333333333
C. freundii	tmpsmx	111	0.0961971830985915
C. freundii	tmpsmx	112	0.09999999999999996
C. freundii	tmpsmx	113	0.09634920634920638
C. freundii	tmpsmx	119	0.24
C. freundii	tmpsmx	127	0.1793760683760684
C. freundii	tmpsmx	130	0.030000000000000027
C. freundii	tmpsmx	144	0.0705263157894737
C. freundii	tmpsmx	145	0.18251428571428568
C. freundii	tmpsmx	150	0.11952380952380952
C. freundii	tmpsmx	151	0.16000000000000003
C. freundii	tmpsmx	156	0.16000000000000003
C. freundii	tmpsmx	179	0.11188679245283013
C. freundii	tmpsmx	187	0.09926829268292683
C. freundii	tmpsmx	191	0.11999999999999998
C. freundii	tmpsmx	192	0.1556832971800434
C. freundii	tmpsmx	204	0.17426086956521739
C. freundii	tmpsmx	205	0.14589364844903988
C. freundii	tmpsmx	216	0.24
C. freundii	tmpsmx	219	0.1625
C. freundii	tmpsmx	221	0.07437500000000001
C. freundii	tmpsmx	222	0.16483333333333333
C. freundii	tmpsmx	223	0.13
C. freundii	tmpsmx	227	0.03000000000000003
C. freundii	tmpsmx	240	0.1049746192893401
C. freundii	tmpsmx	248	0.13605381165919284
C. freundii	tmpsmx	251	0.15491615180935567
C. freundii	tmpsmx	259	0.20645161290322578
C. freundii	tmpsmx	268	0.1791139240506329
C. freundii	tmpsmx	273	0.14540322580645162
C. freundii	tmpsmx	274	0.12443037974683545
C. freundii	tmpsmx	278	0.1715757575757576
C. freundii	tmpsmx	280	0.1546385542168675
C. freundii	tmpsmx	293	0.18000000000000005
C. freundii	tmpsmx	299	0.13878980891719747
C. freundii	tmpsmx	301	0.13
C. freundii	tmpsmx	303	0.0956730769230769
C. freundii	tmpsmx	304	0.12813106796116505
C. freundii	tmpsmx	307	0.16675781249999996
C. freundii	tmpsmx	308	0.15000000000000002
C. freundii	tmpsmx	312	0.1601555555555556
C. freundii	tmpsmx	318	0.14113207547169815
C. freundii	tmpsmx	327	0.11482352941176473
C. freundii	tmpsmx	328	0.18939669228977407
C. freundii	tmpsmx	329	0.13048387096774192
C. freundii	tmpsmx	330	0.17272189349112424
C. freundii	tmpsmx	340	0.15757142857142853
C. freundii	tmpsmx	342	0.22938144329896912
C. freundii	tmpsmx	344	0.15813242784380305
C. freundii	tmpsmx	356	0.3801904761904762
C. freundii	tmpsmx	377	0.07567164179104473
C. freundii	tmpsmx	380	0.14232142857142854
C. freundii	tmpsmx	385	0.14
C. freundii	tmpsmx	397	0.15769230769230766
C. freundii	tmpsmx	412	0.2767206477732793
C. freundii	tmpsmx	416	0.22999999999999998
C. freundii	tmpsmx	422	0.31000000000000005
C. freundii	tmpsmx	423	0.1907087959009394
C. freundii	tmpsmx	424	0.14298429319371728
C. freundii	tmpsmx	427	0.12866666666666665
C. freundii	tmpsmx	431	0.0995238095238095
C. freundii	tmpsmx	439	0.19527638190954774
C. freundii	tmpsmx	440	0.18595267745952676
C. freundii	tmpsmx	441	0.20062717770034844
C. freundii	tmpsmx	447	0.20896551724137932
C. freundii	tmpsmx	450	0.15139534883720931
C. freundii	tmpsmx	451	0.1335550458715596
CoNS	beta_lactam	10	0.35
CoNS	beta_lactam	12	0.6583171521035598
CoNS	beta_lactam	15	0.8124172185430464
CoNS	beta_lactam	22	0.7666666666666667
CoNS	beta_lactam	23	0.5722719734660033
CoNS	beta_lactam	56	0.7563486238532111
CoNS	beta_lactam	65	0.79
CoNS	beta_lactam	73	0.3933333333333333
CoNS	beta_lactam	78	0.6048684210526316
CoNS	beta_lactam	81	0.7521348314606742
CoNS	beta_lactam	82	0.524
CoNS	beta_lactam	83	0.63
CoNS	beta_lactam	85	0.6373988439306358
CoNS	beta_lactam	102	0.7202736982643525
CoNS	beta_lactam	103	0.5847299813780261
CoNS	beta_lactam	104	0.5850000000000001
CoNS	beta_lactam	107	0.6196078431372548
CoNS	beta_lactam	109	0.6813793103448276
CoNS	beta_lactam	110	0.8278125
CoNS	beta_lactam	111	0.6311035422343324
CoNS	beta_lactam	112	0.53
CoNS	beta_lactam	113	0.5604668674698796
CoNS	beta_lactam	119	0.8
CoNS	beta_lactam	127	0.7632177428538891
CoNS	beta_lactam	130	0.7999999999999999
CoNS	beta_lactam	140	0.7300000000000001
CoNS	beta_lactam	144	0.6
CoNS	beta_lactam	145	0.7506058020477816
CoNS	beta_lactam	148	0.38918714555765593
CoNS	beta_lactam	150	0.6095559502664297
CoNS	beta_lactam	156	0.44999999999999996
CoNS	beta_lactam	158	0.3974074074074074
CoNS	beta_lactam	170	0.7522322274881517
CoNS	beta_lactam	171	0.7947058823529412
CoNS	beta_lactam	187	0.6851599147121535
CoNS	beta_lactam	191	0.8433333333333332
CoNS	beta_lactam	192	0.39133333333333337
CoNS	beta_lactam	201	0.71
CoNS	beta_lactam	204	0.9160366707869798
CoNS	beta_lactam	205	0.614157693228045
CoNS	beta_lactam	216	0.65
CoNS	beta_lactam	218	0.7154918032786884
CoNS	beta_lactam	219	0.718216039279869
CoNS	beta_lactam	221	0.5678061224489795
CoNS	beta_lactam	222	0.5895204949729312
CoNS	beta_lactam	223	0.78
CoNS	beta_lactam	227	0.5203448275862069
CoNS	beta_lactam	240	0.5845212765957447
CoNS	beta_lactam	248	0.6291124515295131
CoNS	beta_lactam	251	0.8065717613562832
CoNS	beta_lactam	259	0.722
CoNS	beta_lactam	263	0.7491405433646813
CoNS	beta_lactam	268	0.7466249999999999
CoNS	beta_lactam	273	0.6119556714471969
CoNS	beta_lactam	274	0.3610514018691589
CoNS	beta_lactam	276	0.47
CoNS	beta_lactam	278	0.7575615050651231
CoNS	beta_lactam	280	0.534640625
CoNS	beta_lactam	283	0.78
CoNS	beta_lactam	295	0.6438523131672599
CoNS	beta_lactam	299	0.6920827026572486
CoNS	beta_lactam	301	0.77
CoNS	beta_lactam	303	0.6002494331065761
CoNS	beta_lactam	304	0.6528907922912205
CoNS	beta_lactam	307	0.7047941767068273
CoNS	beta_lactam	308	0.62
CoNS	beta_lactam	312	0.6536153846153845
CoNS	beta_lactam	318	0.6648595328282827
CoNS	beta_lactam	320	0.655
CoNS	beta_lactam	325	0.4
CoNS	beta_lactam	327	0.6744673123486682
CoNS	beta_lactam	328	0.7694943601711397
CoNS	beta_lactam	329	0.728458904109589
CoNS	beta_lactam	334	0.824016393442623
CoNS	beta_lactam	340	0.6560528559249786
CoNS	beta_lactam	342	0.5574113009198424
CoNS	beta_lactam	344	0.7393681917211329
CoNS	beta_lactam	356	0.7288777219430485
CoNS	beta_lactam	371	0.7849999999999999
CoNS	beta_lactam	380	0.9104989711934156
CoNS	beta_lactam	385	0.7992512077294687
CoNS	beta_lactam	397	0.6065057067603161
CoNS	beta_lactam	412	0.7433678655199375
CoNS	beta_lactam	416	0.7091772151898735
CoNS	beta_lactam	421	0.7307446808510638
CoNS	beta_lactam	422	0.7297962962962963
CoNS	beta_lactam	423	0.7204961282189807
CoNS	beta_lactam	424	0.4484796854521625
CoNS	beta_lactam	430	0.3352245088868101
CoNS	beta_lactam	431	0.62
CoNS	beta_lactam	437	0.4957494407158837
CoNS	beta_lactam	439	0.5711528721844595
CoNS	beta_lactam	440	0.4362702702702703
CoNS	beta_lactam	441	0.6399447131997236
CoNS	beta_lactam	447	0.49266968325791854
CoNS	beta_lactam	449	0.705
CoNS	beta_lactam	450	0.6791911764705882
CoNS	beta_lactam	451	0.7022577455504285
CoNS	cephalosporin	10	0.35
CoNS	cephalosporin	15	0.6257119205298013
CoNS	cephalosporin	22	0.7699999999999999
CoNS	cephalosporin	23	0.5722719734660033
CoNS	cephalosporin	73	0.36333333333333323
CoNS	cephalosporin	78	0.679206349206349
CoNS	cephalosporin	81	0.45295566502463047
CoNS	cephalosporin	82	0.5900000000000001
CoNS	cephalosporin	85	0.6272413793103448
CoNS	cephalosporin	102	0.32999999999999996
CoNS	cephalosporin	103	0.75
CoNS	cephalosporin	110	0.6762499999999999
CoNS	cephalosporin	111	0.5614713896457766
CoNS	cephalosporin	113	0.5623484848484849
CoNS	cephalosporin	127	0.687113752122241
CoNS	cephalosporin	140	0.6
CoNS	cephalosporin	145	0.5836518771331057
CoNS	cephalosporin	148	0.3835559921414538
CoNS	cephalosporin	150	0.38
CoNS	cephalosporin	156	0.44999999999999996
CoNS	cephalosporin	170	0.6279620853080569
CoNS	cephalosporin	187	0.4676618357487923
CoNS	cephalosporin	204	0.3912865497076023
CoNS	cephalosporin	205	0.5670967741935483
CoNS	cephalosporin	221	0.52
CoNS	cephalosporin	222	0.53
CoNS	cephalosporin	223	0.81
CoNS	cephalosporin	227	0.5203448275862069
CoNS	cephalosporin	240	0.6799999999999999
CoNS	cephalosporin	251	0.4
CoNS	cephalosporin	259	0.5900000000000001
CoNS	cephalosporin	263	0.6558934169278997
CoNS	cephalosporin	273	0.6033560477001704
CoNS	cephalosporin	278	0.72
CoNS	cephalosporin	280	0.4944375
CoNS	cephalosporin	283	0.78
CoNS	cephalosporin	295	0.5298932384341637
CoNS	cephalosporin	299	0.6721898968526845
CoNS	cephalosporin	301	0.61
CoNS	cephalosporin	303	0.6002494331065761
CoNS	cephalosporin	304	0.5443859649122808
CoNS	cephalosporin	312	0.6536153846153845
CoNS	cephalosporin	325	0.39
CoNS	cephalosporin	327	0.69
CoNS	cephalosporin	329	0.7300000000000001
CoNS	cephalosporin	340	0.560030303030303
CoNS	cephalosporin	342	0.5581471747700394
CoNS	cephalosporin	344	0.6799999999999999
CoNS	cephalosporin	356	0.5613316582914573
CoNS	cephalosporin	380	0.653190586419753
CoNS	cephalosporin	385	0.7183695652173914
CoNS	cephalosporin	421	0.4692857142857143
CoNS	cephalosporin	422	0.4599999999999999
CoNS	cephalosporin	423	0.47579734219269104
CoNS	cephalosporin	430	0.30086529466791395
CoNS	cephalosporin	437	0.4957494407158837
CoNS	cephalosporin	439	0.4517769002961501
CoNS	cephalosporin	440	0.4352579852579853
CoNS	cephalosporin	451	0.35203216374269003
CoNS	macrolide	10	0.64
CoNS	macrolide	12	0.6230097087378641
CoNS	macrolide	15	0.6534171907756814
CoNS	macrolide	22	0.6699999999999999
CoNS	macrolide	56	0.6638348623853212
CoNS	macrolide	73	0.54
CoNS	macrolide	78	0.6567857142857143
CoNS	macrolide	81	0.7696535796766744
CoNS	macrolide	82	0.8200000000000001
CoNS	macrolide	85	0.6781818181818183
CoNS	macrolide	102	0.5898798397863818
CoNS	macrolide	103	0.55
CoNS	macrolide	105	0.6
CoNS	macrolide	109	0.6748648648648649
CoNS	macrolide	110	0.6699999999999998
CoNS	macrolide	111	0.6699999999999999
CoNS	macrolide	112	0.62
CoNS	macrolide	113	0.568222891566265
CoNS	macrolide	119	0.7
CoNS	macrolide	127	0.7356355555555556
CoNS	macrolide	130	0.63
CoNS	macrolide	140	0.68
CoNS	macrolide	144	0.64
CoNS	macrolide	145	0.6885324232081912
CoNS	macrolide	148	0.6997642436149313
CoNS	macrolide	150	0.5105328596802842
CoNS	macrolide	158	0.49543209876543204
CoNS	macrolide	170	0.651672131147541
CoNS	macrolide	171	0.755
CoNS	macrolide	187	0.5683013503909027
CoNS	macrolide	191	0.6799999999999999
CoNS	macrolide	192	0.3501666666666667
CoNS	macrolide	204	0.7994190358467244
CoNS	macrolide	205	0.6048622047244094
CoNS	macrolide	219	0.7815793780687398
CoNS	macrolide	221	0.6599999999999999
CoNS	macrolide	222	0.6086542923433874
CoNS	macrolide	223	0.73
CoNS	macrolide	227	0.6122222222222222
CoNS	macrolide	240	0.5917021276595744
CoNS	macrolide	248	0.6425032313657906
CoNS	macrolide	251	0.6301911876424411
CoNS	macrolide	259	0.6961054766734279
CoNS	macrolide	263	0.6623040752351097
CoNS	macrolide	268	0.6762528735632183
CoNS	macrolide	273	0.6810718635809987
CoNS	macrolide	274	0.47396524486571884
CoNS	macrolide	278	0.7055426917510853
CoNS	macrolide	280	0.5466875000000001
CoNS	macrolide	283	0.78
CoNS	macrolide	295	0.6699999999999999
CoNS	macrolide	299	0.7148432055749129
CoNS	macrolide	301	0.6799999999999999
CoNS	macrolide	304	0.5814317673378075
CoNS	macrolide	307	0.5823348837209302
CoNS	macrolide	308	0.72
CoNS	macrolide	318	0.5785446527012128
CoNS	macrolide	325	0.5900000000000001
CoNS	macrolide	327	0.6746363636363636
CoNS	macrolide	328	0.7087859424920128
CoNS	macrolide	329	0.5800000000000001
CoNS	macrolide	340	0.5976829268292684
CoNS	macrolide	342	0.6660975609756097
CoNS	macrolide	344	0.6178639356254572
CoNS	macrolide	356	0.6323869346733668
CoNS	macrolide	371	0.65
CoNS	macrolide	385	0.6295000000000001
CoNS	macrolide	397	0.6704477611940298
CoNS	macrolide	412	0.6937973137973137
CoNS	macrolide	416	0.6614398734177215
CoNS	macrolide	421	0.4566666666666667
CoNS	macrolide	422	0.6150909090909091
CoNS	macrolide	423	0.5210978520286396
CoNS	macrolide	424	0.4938401048492791
CoNS	macrolide	430	0.5174340698503208
CoNS	macrolide	431	0.6385615763546797
CoNS	macrolide	437	0.5151342281879194
CoNS	macrolide	439	0.6398360655737705
CoNS	macrolide	440	0.6574299754299755
CoNS	macrolide	441	0.6118382861091913
CoNS	macrolide	449	0.61
CoNS	macrolide	450	0.9482958477508651
CoNS	macrolide	451	0.54910349373764
CoNS	nitrofurantoin	10	0
CoNS	nitrofurantoin	15	0.017637795275590566
CoNS	nitrofurantoin	22	0
CoNS	nitrofurantoin	56	0.02833333333333336
CoNS	nitrofurantoin	65	0
CoNS	nitrofurantoin	78	0.030000000000000027
CoNS	nitrofurantoin	83	0
CoNS	nitrofurantoin	96	0
CoNS	nitrofurantoin	102	0
CoNS	nitrofurantoin	104	0
CoNS	nitrofurantoin	105	0.010000000000000009
CoNS	nitrofurantoin	107	0
CoNS	nitrofurantoin	109	0.02594594594594597
CoNS	nitrofurantoin	110	0
CoNS	nitrofurantoin	111	0.014277929155313365
CoNS	nitrofurantoin	113	0.024728682170542658
CoNS	nitrofurantoin	119	0.010000000000000009
CoNS	nitrofurantoin	127	0.007442550037064498
CoNS	nitrofurantoin	130	0
CoNS	nitrofurantoin	140	0.030000000000000027
CoNS	nitrofurantoin	150	0
CoNS	nitrofurantoin	151	0.010000000000000009
CoNS	nitrofurantoin	170	0.024102564102564124
CoNS	nitrofurantoin	191	0
CoNS	nitrofurantoin	201	0.008157894736842112
CoNS	nitrofurantoin	204	0.15489199491740788
CoNS	nitrofurantoin	205	0.006319775596072936
CoNS	nitrofurantoin	216	0
CoNS	nitrofurantoin	222	0.009668737060041415
CoNS	nitrofurantoin	227	0.03000000000000003
CoNS	nitrofurantoin	240	0.004468085106382982
CoNS	nitrofurantoin	248	0.0029857819905213297
CoNS	nitrofurantoin	251	0.011814124442110802
CoNS	nitrofurantoin	263	0.010000000000000009
CoNS	nitrofurantoin	268	0.0098160919540229985
CoNS	nitrofurantoin	273	0.005027932960893859
CoNS	nitrofurantoin	274	0.022733017377567163
CoNS	nitrofurantoin	278	0.00935128518971849
CoNS	nitrofurantoin	280	0.010375000000000007
CoNS	nitrofurantoin	283	0
CoNS	nitrofurantoin	295	0.020000000000000018
CoNS	nitrofurantoin	299	0.14
CoNS	nitrofurantoin	301	0.06999999999999995
CoNS	nitrofurantoin	303	0
CoNS	nitrofurantoin	304	0.03217659137577005
CoNS	nitrofurantoin	307	0.010057283142389534
CoNS	nitrofurantoin	318	0.01419065420560749
CoNS	nitrofurantoin	320	0.010000000000000009
CoNS	nitrofurantoin	325	0.010000000000000009
CoNS	nitrofurantoin	327	0.014090909090909104
CoNS	nitrofurantoin	328	0.02551707551707554
CoNS	nitrofurantoin	329	0.020000000000000018
CoNS	nitrofurantoin	340	0.01872246696035244
CoNS	nitrofurantoin	342	0
CoNS	nitrofurantoin	344	0.0050000000000000044
CoNS	nitrofurantoin	356	0.0245525291828794
CoNS	nitrofurantoin	371	0
CoNS	nitrofurantoin	377	0
CoNS	nitrofurantoin	380	0.004829268292682928
CoNS	nitrofurantoin	399	0.010000000000000009
CoNS	nitrofurantoin	412	0
CoNS	nitrofurantoin	416	0.005440000000000005
CoNS	nitrofurantoin	421	0
CoNS	nitrofurantoin	422	0.008809523809523817
CoNS	nitrofurantoin	423	0.03329166666666668
CoNS	nitrofurantoin	424	0
CoNS	nitrofurantoin	430	0.06471000935453697
CoNS	nitrofurantoin	437	0.011353467561521263
CoNS	nitrofurantoin	439	0.010590582601755796
CoNS	nitrofurantoin	440	0.008776412776412784
CoNS	nitrofurantoin	441	0.0330269523151348
CoNS	nitrofurantoin	449	0.010000000000000009
CoNS	nitrofurantoin	450	0
CoNS	nitrofurantoin	451	0.002584047462096245
CoNS	quinolone	10	0.33999999999999997
CoNS	quinolone	12	0.5603559870550161
CoNS	quinolone	15	0.47545529801324504
CoNS	quinolone	22	0.72
CoNS	quinolone	23	0.4345439469320067
CoNS	quinolone	56	0.5048715596330275
CoNS	quinolone	65	0.17000000000000004
CoNS	quinolone	73	0.355
CoNS	quinolone	78	0.4914571428571428
CoNS	quinolone	81	0.4067415730337079
CoNS	quinolone	82	0.53
CoNS	quinolone	83	0.4
CoNS	quinolone	85	0.4909963099630996
CoNS	quinolone	102	0.4454761904761905
CoNS	quinolone	104	0.08999999999999997
CoNS	quinolone	105	0.56
CoNS	quinolone	109	0.48620689655172417
CoNS	quinolone	110	0.5837500000000001
CoNS	quinolone	111	0.41097184377838325
CoNS	quinolone	113	0.37356927710843374
CoNS	quinolone	119	0.71
CoNS	quinolone	127	0.6595622435020521
CoNS	quinolone	130	0.48
CoNS	quinolone	140	0.445
CoNS	quinolone	144	0.27642984014209593
CoNS	quinolone	145	0.25853242320819114
CoNS	quinolone	148	0.4889527027027027
CoNS	quinolone	150	0.15473357015985792
CoNS	quinolone	158	0.4433333333333333
CoNS	quinolone	170	0.46571879936808847
CoNS	quinolone	171	0.7458823529411764
CoNS	quinolone	187	0.3123721275018532
CoNS	quinolone	191	0.32999999999999996
CoNS	quinolone	204	0.6223143350604491
CoNS	quinolone	205	0.6406531284302963
CoNS	quinolone	216	0.5700000000000001
CoNS	quinolone	219	0.551505728314239
CoNS	quinolone	221	0.4
CoNS	quinolone	222	0.5534570765661253
CoNS	quinolone	240	0.41436170212765955
CoNS	quinolone	248	0.38837139164153384
CoNS	quinolone	251	0.4227262879152624
CoNS	quinolone	259	0.47926301555104794
CoNS	quinolone	263	0.384858934169279
CoNS	quinolone	268	0.32591954022988506
CoNS	quinolone	273	0.42963687150837987
