year	country	bug	drug	metric	value
2008	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	40.909090909
2008	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	38.095238095
2008	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	45.950704225
2008	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24.698795181
2008	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.072463768
2008	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.5
2008	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	50.055493896
2008	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.873857404
2008	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.714285714
2008	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25.022104332
2008	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	41.121495327
2008	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	30.511811024
2008	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20.105820106
2008	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	38.787878788
2008	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	35
2008	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	15.151515152
2008	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	45.454545455
2008	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.35483871
2008	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.144927536
2008	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.783783784
2008	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.200873362
2008	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	7.518796992
2008	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.315789474
2008	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.554140127
2009	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	14.453125
2009	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	16.417910448
2009	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.333333333
2009	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20.967741935
2009	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	41.391304348
2009	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.403508772
2009	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	6.326034063
2009	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20.930232558
2009	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	47.222222222
2009	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.573529412
2009	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.30472103
2009	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.740863787
2009	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.824561404
2009	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.169491525
2009	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	12.5
2009	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	45.077720207
2009	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.333333333
2009	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.142857143
2009	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.411764706
2009	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	22.413793103
2009	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10
2009	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.555555556
2009	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.530201342
2009	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	22.437137331
2009	Romania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	30.769230769
2009	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.757009346
2009	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.012820513
2010	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	18.4
2010	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	14.049586777
2010	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.80952381
2010	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.404255319
2010	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	40.784313725
2010	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.984126984
2010	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	6.944444444
2010	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20
2010	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	47.715736041
2010	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.903871829
2010	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.928571429
2010	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25.740897544
2010	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	28.846153846
2010	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	30.524642289
2010	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.302752294
2010	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	16.666666667
2010	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.830835118
2010	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.35483871
2010	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.875
2010	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.047619048
2010	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.19047619
2010	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	6.666666667
2010	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.454545455
2010	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.746835443
2010	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.452157598
2010	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	7.232704403
2010	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	12.631578947
2010	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	7.746478873
2011	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.135029354
2011	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24.181360202
2011	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.170212766
2011	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.450980392
2011	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.928571429
2011	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24.415584416
2011	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.188585608
2011	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	6.25
2011	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	42.765273312
2011	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.565632458
2011	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.596566524
2011	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.536679537
2011	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	37.333333333
2011	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24.207011686
2011	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.61452514
2011	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	6.25
2011	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.874213836
2011	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20
2011	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	18.75
2011	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.333333333
2011	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.428571429
2011	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.138248848
2011	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	6.12244898
2011	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	31.443298969
2011	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.906976744
2011	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	7.451923077
2011	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	14.406779661
2011	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	59.77443609
2011	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.376068376
2012	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	15.811088296
2012	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20.972644377
2012	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	38.461538462
2012	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.153846154
2012	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	34.969325153
2012	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.963133641
2012	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	4.627249357
2012	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	15.625
2012	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	46.180555556
2012	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24.174528302
2012	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	11.009174312
2012	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24.143934997
2012	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	28.865979381
2012	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.624595469
2012	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20.465116279
2012	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10
2012	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.296296296
2012	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.857142857
2012	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.35483871
2012	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.333333333
2012	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	0
2012	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.860759494
2012	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.090909091
2012	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	28.409090909
2012	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.131175468
2012	Romania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	53.333333333
2012	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.803921569
2012	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	16.417910448
2012	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	58.793969849
2012	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.722891566
2013	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.823639775
2013	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.341563786
2013	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.333333333
2013	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.14893617
2013	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	38.372093023
2013	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.931260229
2013	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	3.921568627
2013	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25
2013	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	46.189917937
2013	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.909090909
2013	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.880126183
2013	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.778851315
2013	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25
2013	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.386806597
2013	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	15.609756098
2013	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	0
2013	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	32.858990944
2013	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	16.216216216
2013	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.470588235
2013	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	24
2013	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	12
2013	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.918918919
2013	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.170731707
2013	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	35.051546392
2013	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.074829932
2013	Romania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	48.80952381
2013	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.474576271
2013	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	12.781954887
2013	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	54.545454545
2013	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.860759494
2014	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.021702838
2014	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	16.504854369
2014	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.166666667
2014	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	23.80952381
2014	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.465324385
2014	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	17.656500803
2014	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	3.865979381
2014	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.256410256
2014	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	39.940828402
2014	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	28.178694158
2014	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	12.456747405
2014	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	22.709387296
2014	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	30
2014	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	27.725437416
2014	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.483146067
2014	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	0
2014	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.423545332
2014	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25.806451613
2014	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	14.634146341
2014	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	33.333333333
2014	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.444444444
2014	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.057301294
2014	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	7.782101167
2014	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	38.043478261
2014	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.472693032
2014	Romania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	59.782608696
2014	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.355029586
2014	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25
2014	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	46.545454545
2014	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.220985692
2015	Austria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	11.836115326
2015	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	12.260536398
2015	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.363636364
2015	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	11.627906977
2015	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	35.129310345
2015	Germany	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	19.468085106
2015	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.952380952
2015	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.555555556
2015	Greece	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.253776435
2015	Spain	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.787741203
2015	Finland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.927152318
2015	France	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.402784941
2015	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	36.328125
2015	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	26.397919376
2015	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	13.402061856
2015	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	8.333333333
2015	Italy	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	30.555555556
2015	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	29.268292683
2015	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	21.428571429
2015	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	38.461538462
2015	Malta	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	20
2015	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.163346614
2015	Norway	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	9.565217391
2015	Poland	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	39.688715953
2015	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	25.147679325
2015	Romania	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	67.391304348
2015	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	5.497382199
2015	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	18.439716312
2015	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	55.755395683
2015	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	pct_ns	10.153256705
2005	Austria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	11
2005	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	16
2005	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	n_res	1
2005	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	n_res	116
2005	Germany	Pseudomonas aeruginosa	Fluoroquinolones	n_res	26
2005	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	5
2005	Greece	Pseudomonas aeruginosa	Fluoroquinolones	n_res	274
2005	Spain	Pseudomonas aeruginosa	Fluoroquinolones	n_res	10
2005	Finland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	15
2005	France	Pseudomonas aeruginosa	Fluoroquinolones	n_res	262
2005	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	24
2005	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	n_res	108
2005	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	4
2005	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Italy	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Malta	Pseudomonas aeruginosa	Fluoroquinolones	n_res	20
2005	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	n_res	18
2005	Norway	Pseudomonas aeruginosa	Fluoroquinolones	n_res	4
2005	Poland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	8
2005	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	Romania	Pseudomonas aeruginosa	Fluoroquinolones	n_res	14
2005	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	n_res	8
2005	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	11
2005	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2005	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	n_res	34
2006	Austria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	58
2006	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2006	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	5
2006	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	n_res	10
2006	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	n_res	232
2006	Germany	Pseudomonas aeruginosa	Fluoroquinolones	n_res	45
2006	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2006	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	4
2006	Greece	Pseudomonas aeruginosa	Fluoroquinolones	n_res	370
2006	Spain	Pseudomonas aeruginosa	Fluoroquinolones	n_res	75
2006	Finland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	28
2006	France	Pseudomonas aeruginosa	Fluoroquinolones	n_res	228
2006	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	59
2006	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	n_res	80
2006	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	21
2006	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2006	Italy	Pseudomonas aeruginosa	Fluoroquinolones	n_res	66
2006	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	n_res	6
2006	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	n_res	2
2006	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	5
2006	Malta	Pseudomonas aeruginosa	Fluoroquinolones	n_res	12
2006	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	n_res	28
2006	Norway	Pseudomonas aeruginosa	Fluoroquinolones	n_res	8
2006	Poland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	15
2006	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	n_res	55
2006	Romania	Pseudomonas aeruginosa	Fluoroquinolones	n_res	1
2006	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	n_res	12
2006	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	15
2006	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2006	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	n_res	25
2007	Austria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	62
2007	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2007	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	2
2007	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	n_res	12
2007	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	n_res	221
2007	Germany	Pseudomonas aeruginosa	Fluoroquinolones	n_res	55
2007	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	n_res	23
2007	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	4
2007	Greece	Pseudomonas aeruginosa	Fluoroquinolones	n_res	396
2007	Spain	Pseudomonas aeruginosa	Fluoroquinolones	n_res	110
2007	Finland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	20
2007	France	Pseudomonas aeruginosa	Fluoroquinolones	n_res	306
2007	Croatia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	56
2007	Hungary	Pseudomonas aeruginosa	Fluoroquinolones	n_res	121
2007	Ireland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	30
2007	Iceland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2007	Italy	Pseudomonas aeruginosa	Fluoroquinolones	n_res	65
2007	Lithuania	Pseudomonas aeruginosa	Fluoroquinolones	n_res	8
2007	Luxembourg	Pseudomonas aeruginosa	Fluoroquinolones	n_res	13
2007	Latvia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	2
2007	Malta	Pseudomonas aeruginosa	Fluoroquinolones	n_res	4
2007	Netherlands	Pseudomonas aeruginosa	Fluoroquinolones	n_res	18
2007	Norway	Pseudomonas aeruginosa	Fluoroquinolones	n_res	7
2007	Poland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	25
2007	Portugal	Pseudomonas aeruginosa	Fluoroquinolones	n_res	64
2007	Romania	Pseudomonas aeruginosa	Fluoroquinolones	n_res	1
2007	Sweden	Pseudomonas aeruginosa	Fluoroquinolones	n_res	17
2007	Slovenia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	15
2007	Slovakia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2007	United Kingdom	Pseudomonas aeruginosa	Fluoroquinolones	n_res	32
2008	Austria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	61
2008	Belgium	Pseudomonas aeruginosa	Fluoroquinolones	n_res	0
2008	Bulgaria	Pseudomonas aeruginosa	Fluoroquinolones	n_res	8
2008	Cyprus	Pseudomonas aeruginosa	Fluoroquinolones	n_res	16
2008	Czech Republic	Pseudomonas aeruginosa	Fluoroquinolones	n_res	261
2008	Germany	Pseudomonas aeruginosa	Fluoroquinolones	n_res	37
2008	Denmark	Pseudomonas aeruginosa	Fluoroquinolones	n_res	14
2008	Estonia	Pseudomonas aeruginosa	Fluoroquinolones	n_res	7
2008	Greece	Pseudomonas aeruginosa	Fluoroquinolones	n_res	434
2008	Spain	Pseudomonas aeruginosa	Fluoroquinolones	n_res	127
2008	Finland	Pseudomonas aeruginosa	Fluoroquinolones	n_res	27
2008	France	Pseudomonas aeruginosa	Fluoroquinolones	n_res	250
